cust_id,first_name,last_name,name,company_name,address_1,address_2,city,country,state,zip,phone1,phone2,email,web
2085,,,,Ram Page,865 Ponce De Leon Blvd,,Chicoutimi,QC,G7H 6A2,,418-374-1965,418-323-3965,wayne@aol.com,http://www.rampage.com
2086,Kristal,Bothe,,L A Kennedy Inc,896 Pershing Ave,,Paradise,NL,A1L 2Y8,,709-976-5766,709-937-7068,kristal@hotmail.com,http://www.lakennedyinc.com
2087,Florencia,,,"Cornwell, Michael C Esq",178 Riverdale Rd,,Ingersoll,ON,N5C 2W2,,,519-283-2137,fstadel@gmail.com,http://www.cornwellmichaelcesq.com
,,,,Metro Press,4 Pedretti Ave #2,,Saskatoon,SK,S7H 1X9,,,306-438-8135,darrin@tumolillo.com,http://www.metropress.com
,,Rudig,,Ramsey Secretarial Service,,,Otterburn Park,QC,J3H 4V8,,450-347-6388,450-586-7429,freeman@yahoo.com,http://www.ramseysecretarialservice.com
2090,Lazaro,Mollison,,United Drilling Inc,,,Beloeil,QC,J3G 3J4,,450-356-6427,450-270-3903,lazaro@gmail.com,http://www.uniteddrillinginc.com
2091,Ellsworth,Rieg,,Peyote Bird Designs,7662 Us Highway 46 #9003,,Napanee,ON,K7R 1K5,,613-862-4724,613-414-6589,erieg@hotmail.com,http://www.peyotebirddesigns.com
2092,Brinda,Mrkvicka,,Gittleman Muhlstock,1 Park$$ Ave,,Newbridge,NB,E7N 1J4,,506-392-8334,506-912-9599,brinda.mrkvicka@gmail.com,http://www.gittlemanmuhlstock.com
2093,Florinda,Mackedanz,,"Hoyt, Robert F Esq",2782 Midland Ave,,Dieppe,NB,E1A 8X6,,506-230-8075,506-590-6765,florinda_mackedanz@mackedanz.org,http://www.hoytrobertfesq.com
2094,Nadine,Swartzbeck,,Contact Enterprises,3 Federal Blvd,,Beloeil,QC,J3G 4M4,,450-353-2331,450-552-2449,http://www.clarkrichardcpa.com,http://www.contactenterprises.com
2095,Arlette,Torchio,,A All In One Construction,485 Rolling Rd,,Lasalle,,,,,514-330-7587,http://www.moskowitzbarrys.com,http://www.aallinoneconstruction.com
2096,Adolph,,,Sas Rubber Inc,6605 Federal St,,Etobicoke,ON,M8Y 3L6,,416-736-1436,416-293-9664,akrivanec@hotmail.com,http://www.sasrubberinc.com
2097,Georgiana,Colbath,,Stewart Filmscreen Corp,505 E 9mile Rd,,Sainte-Therese,QC,J7E 3C9,,450-409-1254,450-825-8316,gcolbath@hotmail.com,http://www.stewartfilmscreencorp.com
2098,Rana,Lehn,,"Freeman, Steven R Esq",32 Rocklyn Ave,,Milton,ON,L9T 5W8,,905-286-8285,905-602-1487,rlehn@yahoo.com,http://www.freemanstevenresq.com
2099,Chi,Morgan,,,2953 5th Ave #27,,Saint-Raymond,QC,G3L 3K2,,418-922-5578,418-327-9560,chi@gmail.com,http://www.holmesarmsteadjesq.com
2100,Starr,Prothro,,,133 Us Highway 206,,Chicoutimi,QC,G7H 4M5,,418-811-3750,418-867-8129,sprothro@prothro.com,http://www.gsroofingcompany.com
2101,Glennis,Roseum,,York Services Landscpg Divsn,1 Pershing Ave,,Brandon,MB,R7A 4C6,,204-514-9319,204-206-2818,glennis.roseum@gmail.com,http://www.yorkserviceslandscpgdivsn.com
2102,Thea,Petermeier,,Anderson Heather Zane,402 Santa Isabel Ave,,Sept-Iles,QC,G4S 1Z5,,418-360-6739,418-579-7203,thea@hotmail.com,http://www.andersonheatherzane.com
2103,Rosalind,Persechino,,Grand Prairie Chamber Commrce,86 Shady Run Rd,,Kanata,ON,K2M 1E6,,613-975-5760,613-310-5882,rosalind.persechino@aol.com,http://www.grandprairiechambercommrce.com
2104,Shenika,Tapian,,Helco Sales Co,4 Collier Rd Nw,,Ottawa,ON,K1S 1N5,,613-219-1869,613-639-9327,shenika.tapian@aol.com,http://www.helcosalesco.com
2105,Veta,Vandeberg,,"Rickard, Deborah S",940 E Jefferson Ave,,Juniper,NB,E7L 1G1,,506-996-1241,506-589-3482,vvandeberg@gmail.com,http://www.rickarddeborahs.com
2106,Herschel,Geneseo,,Molded Dimensions Inc,7753 W 8th,,Toronto,ON,M4V 1Y3,,416-786-7887,416-325-4082,herschel@geneseo.com,http://www.moldeddimensionsinc.com
2107,Dianne,Tomasic,,"Samios, Gus Esq",53 6  17 M At Bradleys,,Dartmouth,NS,B2Y 3L2,,902-938-6891,,dianne@yahoo.com,http://www.samiosgusesq.com
2108,Micah,Gerten,,Fairfield Inn,103 Madison Ave,,St. Johns,NL,A1E 2J5,,709-581-5842,709-472-4405,micah@cox.net,http://www.fairfieldinn.com
2109,Kaycee,,,A & H Sptc Systems & Matl Inc,8788 E 64th Ave,,Vancouver,,,,604-992-6045,604-609-6898,kaycee.alaibilla@yahoo.com,http://www.ahsptcsystemsmatlinc.com
2110,Tesha,,,Butler Tool & Design Inc,831 $$Vanowen St #5,,Montreal,,,,514-432-5290,514-232-9502,tesha@aol.com,http://www.butlertooldesigninc.com
2111,Marya,Chhour,,Auchter Industrial Vac Inc,661 Pitkin Ave,,Calgary,AB,T3Z 3S8,,403-382-4146,,marya@cox.net,http://www.auchterindustrialvacinc.com
2112,Ronnie,Kettelle,,Pure Wtr Inc Wrldwd Corprt,3 Avenue Rt 295 #199,,Halifax,NS,B3H 1M2,,902-367-7042,,ronnie_kettelle@aol.com,http://www.purewtrincwrldwdcorprt.com
2113,Mabel,Fower,,,709 W Waters Ave,,Chicoutimi,QC,G7H 3T5,,418-339-7473,418-795-6863,mabel_fower@fower.com,http://www.swartzjohnlesq.com
2114,,Works,,,27 Spring St,,Woodstock,ON,N4S 2K1,,519-913-7772,519-633-3173,harley@cox.net,http://www.allianceconstructioncoinc.com
2115,Joye,Nedman,,,9 Court St,,,SK,S4N 3J4,,306-991-3698,306-775-6775,joye@cox.net,http://www.valleycreditunion.com
2116,Luisa,Harnish,,Level Export Sales Corp,82 Westminster Blvd,,Vancouver,BC,V5X 2B5,,604-399-1449,604-967-7334,lharnish@harnish.com,http://www.levelexportsalescorp.com
2117,Stacey,Lortz,,Electrical Workers Unon Ibew,,,Scarborough,ON,M1K 1H4,,416-310-1610,416-753-5069,stacey_lortz@aol.com,http://www.electricalworkersunonibew.com
2118,Reyes,Mesmer,,"Richardson, David J Esq",9 E Thayer Ave #3,,Hamilton,ON,L8S 2N1,,905-402-9203,905-297-5980,reyes@mesmer.org,http://www.richardsondavidjesq.com
2119,Avery,Demus,,,1 Highland Ave,,Maple Ridge,BC,V4R 1Z3,,604-548-4412,604-855-5368,avery.demus@aol.com,http://www.carriagehousecllsnrprinc.com
2120,Colby,Scotts,,,,,Barrie,ON,L4N 3M9,,705-668-5094,705-288-6886,cscotts@aol.com,http://www.masshumanservicescoalition.com
2121,Afton,Wrinkle,,Super 8 Motel,652 5th Ave,,Ottawa,ON,K1N 6S5,,613-851-7883,613-887-9528,awrinkle@wrinkle.org,http://www.supermotel.com
2122,India,Sifford,,Fashion Shop & Save,162 Sunrise Plz,,Toronto,ON,M5N 1J1,,416-866-6707,416-539-4631,isifford@sifford.org,http://www.fashionshopsave.com
2123,,,,Young Contractors Inc,300 Congers Rd #77,,Saint-Paul,NB,E4T 3B9,,506-327-7460,506-881-6523,brunilda_coin@aol.com,http://www.youngcontractorsinc.com
2124,Jenifer,Emanuel,,"Bambrickv, Timothy F Esq",78 152nd Ave #4179,,Duncan,BC,V9L 4G2,,250-947-2063,250-845-8934,jemanuel@emanuel.com,http://www.bambrickvtimothyfesq.com
2125,Makeda,Nosis,,Lloyds Screenprinting,956 Sierra Ave,,Toronto,ON,M5K 1A1,,416-827-4082,,http://www.cascaderealtyadvisorsinc.com,http://www.lloydsscreenprinting.com
2126,Vivan,Oppy,,Record Journal,4696 Alewa Dr,,Swift Current,SK,S9H 3S9,,306-325-3090,,http://www.knwznewsradio.com,http://www.recordjournal.com
,Eric,Gazzola,,Moriah Fund Inc,732 Congress St,,Saint-Georges,QC,G5Z 0N4,,418-274-7373,418-389-1370,eric@cox.net,http://www.moriahfundinc.com
2128,Thersa,Davirro,,"Herstein, Elliot J",863 E Mcdowell Rd,,Kamloops,BC,V2C 6S8,,250-540-5275,250-359-4646,thersa.davirro@aol.com,http://www.hersteinelliotj.com
2129,Mindy,Presnal,,"Gavin, William H Esq",82 Us Highway 111,,Vancouver,BC,V5X 3K2,,604-213-8721,604-936-4293,mpresnal@yahoo.com,http://www.gavinwilliamhesq.com
2130,Luis,Metzner,,Hyman And Lippitt,8868 S$$ Arroyo Pkwy #996,,Trois-Rivieres,QC,G8V 2J6,,819-860-8913,819-747-5807,lmetzner@metzner.org,http://www.hymanandlippitt.com
2131,Dawne,Mcloud,,Bridger Scientific Inc,,,Stoney Creek,,L8E 2E4,,905-760-9649,905-999-2576,dmcloud@cox.net,http://www.bridgerscientificinc.com
2132,,Kinikini,,,491 Main St #893,,Kamloops,BC,V2B 7X9,,250-384-7658,250-661-6367,karrie_kinikini@kinikini.org,http://www.lohmeyercorrigantaylorpc.com
2133,Mozelle,Hermon,,Comfort Inn Of Lincoln,,,Mount Pisgah,NB,E4G 1E8,,506-573-3112,506-834-4114,mozelle_hermon@cox.net,http://www.comfortinnoflincoln.com
2134,Mila,Hair,,Bobby Reed Attorney At Law,515 S Main St,,Saint-Leonard,QC,H1P 1M8,,514-945-2978,514-363-9034,mhair@cox.net,http://www.bobbyreedattorneyatlaw.com
2135,Gilma,Jefferys,,Celestin Design Centre,147 E Centre St,,Halifax,NS,B3H 4E1,,902-804-8543,902-756-4703,gjefferys@aol.com,http://www.celestindesigncentre.com
2136,Armanda,Mcduffie,,"Voils, Otis V",,,Cowansville,QC,J2K 2M6,,450-866-7181,450-681-1613,armanda.mcduffie@hotmail.com,http://www.voilsotisv.com
2137,Vonda,Normandeau,,Crisell Cohee & Co,9891 Main St,,Mirabel,QC,J7J 1G7,,450-706-3809,450-473-8682,vonda@yahoo.com,http://www.crisellcoheeco.com
2138,Truman,Mondale,,"Metz, Roger E Esq",1657 N Green St,,Peterborough,ON,K9J 0A1,,705-757-7389,705-234-5820,,
2139,Elvis,Tenuta,,Beloit Boxboard Co,6437 Date Palm Dr,,Calgary,AB,T2B 0X5,,403-415-1285,403-329-4641,elvis_tenuta@tenuta.org,http://www.beloitboxboardco.com
2140,Loise,Dedaj,,Magnotta Construction Co Inc,1062 Rd,,Saskatoon,SK,S7K 5J3,,306-964-9291,306-310-4288,loise@aol.com,http://www.magnottaconstructioncoinc.com
2141,,Pedder,,"Reif, W Michael Esq",73 Madison Ave,,Vancouver,BC,V6L 2V9,,604-953-5335,604-889-3061,jpedder@pedder.com,http://www.reifwmichaelesq.com
2142,Margo,Rand,,Muscle Bound Bindery,344 Lyndon St,,Concord,ON,L4K 1J7,,905-781-3868,905-855-2524,margo@rand.org,http://www.muscleboundbindery.com
2143,Dahlia,Benett,,Doco School Empl Fed Crdt Un,3986 Home Life,,Alma,QC,G8B 1K7,,418-344-9993,418-720-5596,dahlia_benett@aol.com,http://www.docoschoolemplfedcrdtun.com
2144,Dominga,Mckeon,,Scott & Murphy Inc,,,Trois-Rivieres,QC,,,,819-974-1149,dominga_mckeon@yahoo.com,http://www.scottmurphyinc.com
2145,Hollis,Keomuangtai,,Amsterdam News,,,Keswick,ON,L4P 1V3,,905-928-5294,905-356-3061,hollis.keomuangtai@cox.net,http://www.amsterdamnews.com
2146,Carry,Ziller,,Hatboro Delivery Service,8 Maynesboro St,,Strathroy,ON,N7G 3H9,,519-847-8783,519-902-8276,,http://www.hatborodeliveryservice.com
2147,Bong,Fears,,Cabot Safety Corp Aorx Center,7 State St #1,,Pierrefonds,QC,H9H 3C8,,514-308-1992,514-798-2801,bfears@fears.org,http://www.cabotsafetycorpaorxcenter.com
2148,Yolande,Staiano,,Williams Jamal Ltd,21 N 14th St,,Orleans,ON,K1C 3C7,,613-700-7712,613-896-1928,yolande_staiano@gmail.com,http://www.williamsjamalltd.com
,,,,Management Protection Services,45 W 21st St,,Unionville,ON,L3R 2H1,,905-638-1034,905-780-4717,lottie_hegdahl@aol.com,
,,Kylish,,Nicks Printing,93 Law Dr,,Pierrefonds,QC,H9J 1W6,,514-211-3774,514-504-3039,jose.kylish@aol.com,http://www.nicksprinting.com
2151,Tuyet,Abramovitz,,"Gibbard, H Frank Iii",976 Cozycroft Ave,,Richmond Hill,ON,L4E 4P3,,905-790-7938,905-876-7283,tuyet.abramovitz@abramovitz.com,http://www.gibbardhfrankiii.com
2152,Pearline,Provenzano,,Information Marketing Svc Inc,611 S 2nd St,,Concord,ON,L4K 1V4,,905-734-9102,905-871-6252,pearline.provenzano@provenzano.org,http://www.informationmarketingsvcinc.com
2153,Robt,Hankison,,,3780 Ronson Rd,,Quebec,QC,G1L 4H3,,418-874-8104,418-997-2257,robt_hankison@cox.net,http://www.josephnotariannico.com
2154,Shawnee,Kesten,,N Amercn Min & Quar Equip Inc,,,,,,,902-208-1038,902-514-6214,shawnee@yahoo.com,http://www.namercnminquarequipinc.com
2155,Lacresha,Quinones,,John Drew Theater Of Gld Hall,48 Bernardo Cent,,Vaudreuil-Dorion,QC,J7V 5V8,,,,lacresha@hotmail.com,http://www.johndrewtheaterofgldhall.com
2156,Basilia,Vinroe,,Ariz Association Of Life Und,45 S Wells Ave,,Quebec,QC,G1H 1A6,,,,basilia.vinroe@gmail.com,http://www.arizassociationoflifeund.com
2157,Aleisha,Areizaga,,Hi Port Distribtg Inc,,,Quebec,QC,G1C 5G2,,418-408-1640,418-915-1088,aareizaga@hotmail.com,http://www.hiportdistribtginc.com
2158,Frank,Tryninewski,,,462 2nd St,,Prince Albert,SK,S6V 6E5,,306-653-1772,306-265-2144,ftryninewski@gmail.com,http://www.interlinkmarketinginc.com
2159,Ria,Steinhorst,,,269 Commercial Dr,,Jonquiere,QC,G7S 2S3,,418-319-1374,418-221-6034,ria.steinhorst@steinhorst.com,http://www.dhautoequipinc.com
2160,Carla,Kallenberger,,Mcginness & Shaw,8 Commercial Blvd #9,,Hanover,ON,N4N 1Z7,,519-646-7797,519-560-6667,carla@aol.com,http://www.mcginnessshaw.com
2161,Lashanda,Skahan,,Monogram Co,739 Stockton Ave,,Gray Rapids456,NB,E9B 1G6,,506-497-2698,506-543-5119,lashanda.skahan@aol.com,
2162,Jarod,Catalina,,Industrial Precision Corp,60 Sunrise Ave,,North Bay,ON,P1B 2L4,,,,jcatalina@aol.com,http://www.industrialprecisioncorp.com
2163,Leoma,Rabago,,"Curtis, Martin L Dds",575 Washington St,,Nanaimo,BC,V9R 6W5,,250-810-7815,250-340-9574,leoma.rabago@hotmail.com,http://www.curtismartinldds.com
2164,Yasuko,Greeves,,Plant,4634 Anania Dr,,Vernon,BC,V1B 3Z4,,250-891-6910,250-302-7554,,http://www.plant.com
2165,,Snelling,,,24 Sw Bridgeport Rd,,Oakville,ON,L6J 7H9,,905-772-1416,905-958-5143,jimmie.snelling@gmail.com,http://www.trilakeschamberofcommerce.com
2166,Titus,Dugre,,American Lung Assoc,419 N Dixboro Rd #8,,Gatineau,QC,J9J 0V4,,819-983-1846,819-842-7631,titus.dugre@dugre.org,http://www.americanlungassoc.com
2167,Joanne,Teoh,,"Rever, Irwin S Esq",1 W Sierra Madre Blvd #9985,,St Catharines,,,,905-219-6895,905-928-7775,joanne@yahoo.com,http://www.reverirwinsesq.com
2168,Suzi,Groom,,"Comisky, James L",9 W Jackson Blvd,,Surrey,,,,604-700-2946,604-811-1777,suzi.groom@groom.org,http://www.comiskyjamesl.com
2169,Denny,Amazan,,Pony Express National Memorial,4974 Rockburn Hill Rd #3,,Surrey,BC,V4A 8M9,,604-239-4105,604-864-8071,denny@amazan.com,http://www.ponyexpressnationalmemorial.com
2170,Willie,Coughlan,,Brooktronics Engineering Corp,8545 S Westshore Blvd,,Cantley,QC,J8V 3K1,,819-869-6389,819-816-5427,willie@aol.com,
2171,Margurite,,,"Moyer, David W Esq",,,Amherstburg,ON,N9V 1S8,,519-476-5983,519-248-6055,margurite.brake@yahoo.com,http://www.moyerdavidwesq.com
2172,Arlen,,,"Whitehurst, William O Jr",1 W Green Bay St,,Saint John,NB,E2K 3R6,,506-218-3036,506-871-1452,arlen.romack@yahoo.com,http://www.whitehurstwilliamojr.com
2173,Shaniqua,Corna,,"Durley, Colly J Esq",8 Sylva$$n Ave,,North York,ON65142,M3H 5X6,,416-573-9093,416-693-2920,shaniqua@yahoo.com,http://www.durleycollyjesq.com
2174,William,Boccard,,Dubosar & Davidson Pa,9 Clove Rd,,Pointe-aux-Trembles,QC,H1B 4R4,,514-606-4631,514-570-9479,william@gmail.com,http://www.dubosardavidsonpa.com
2175,Silva,Riviere,,Nimco Corp,10 Canal St,,Pierrefonds,QC,H8Y 2A9,,514-319-4125,514-592-7645,silva.riviere@riviere.org,http://www.nimcocorp.com
2176,Gearldine,Haberle,,Robert Glen Distributing Co,62 N 3rd St,,Calgary,AB,T2J 0S5,,403-810-3712,403-242-6060,gearldine_haberle@hotmail.com,http://www.robertglendistributingco.com
2177,Azalee,Aja,,Interior Alternative,2607 Market St,,Chateauguay,QC,J6J 3J8,,450-515-9694,450-933-2068,azalee.aja@cox.net,
2178,Kimbery,Plikerd,,"Bain, James W Esq",62 15th Ave #63,,Duncan,BC,V9L 2E9,,250-504-9388,250-654-7546,kimbery.plikerd@cox.net,http://www.bainjameswesq.com
2179,Ricarda,Kratt,,"Hersh, Peter S Md",1 Clairemont Mesa Blvd,,New Glasgow,NS,B2H 3Y5,,902-614-2197,902-717-8376,rkratt@yahoo.com,http://www.hershpetersmd.com
2180,Macy,Massay,,C H Fenstermaker & Assocs Inc,6 N Water St,,Dauphin,MB,R7N 2C7,,204-656-8450,204-825-5825,http://www.tristaterefuelerco.com,http://www.chfenstermakerassocsinc.com
2181,Carol,Normington,,Westwood Specialties,1 S Kresson St,,Alma,QC,G8E 1G2,,418-540-2207,418-264-8597,http://www.parkwaycompany.com,http://www.westwoodspecialties.com
2182,Blythe,Czaplinski,,Ebw Inc Enterprise Brass Works,4 S 4th St,,,AB,T2V 2M5,,403-775-4053,403-660-6436,blythe_czaplinski@czaplinski.com,http://www.ebwincenterprisebrassworks.com
2183,Tanesha,Tesseneer,,Alex Fries & Bros Inc,,,,ON,M9R 2W5,,416-568-3388,416-227-8643,tanesha_tesseneer@hotmail.com,http://www.alexfriesbrosinc.com
2184,Yaeko,Orndoff,,,66 Hoffman St,,St Thomas,ON,,,519-625-4433,519-737-1130,yaeko_orndoff@orndoff.org,http://www.holcombearmatureco.com
2185,Broderick,Lorenz,,"Frascella, Thomas P Esq",185 Davis St,,Saskatoon,SK,S7N 3M6,,306-285-1574,306-649-5882,broderick_lorenz@hotmail.com,http://www.frascellathomaspesq.com
2186,Twila,Shadle,,"Marks, Seymour Esq",20 Simpson Ferry Rd,,Victoria,BC,V8Y 1H4,,250-862-6746,250-548-7509,tshadle@shadle.com,http://www.marksseymouresq.com
2187,,Pead,,Burgess Manning Inc,7821 16th St Nw,,Ajax,ON,L1S 1S7,,905-696-6221,905-927-3049,spead@cox.net,http://www.burgessmanninginc.com
2188,,Peets,,Gator Supply & Equipment Inc,9 Pulaski Park Dr #7,,North Bay,ON,P1B 2V6,,,,,http://www.gatorsupplyequipmentinc.com
2189,Von,Aprigliano,,"Heller, Tom A Esq",63 Baronne St,,Port Moody,BC,,,,,,
2190,Natalya,Verso,,Rose Cooper & English,74 Chestnut St,,Kitchener,ON,N2A 1S3,,519-736-9305,519-935-3251,natalya_verso@yahoo.com,http://www.rosecooperenglish.com
2191,Stanton,Rigazio,,Maxons Restorations Inc,4 Smith$$ St #5,,North York,,M3M 2A4,,416-801-7398,416-974-8005,srigazio@rigazio.org,http://www.maxonsrestorationsinc.com
2192,Dona,Larner,,Birmingham Historical Society,4298 E Drinker St,,York,ON,M6M 1V5,,416-884-9104,416-488-1936,dona@hotmail.com,http://www.birminghamhistoricalsociety.com
2193,Cortney,Choice,,"Schulman, Richard J Esq",,,Greenfield Park,QC,J4V 3G8,,450-339-6016,450-498-1871,cortney.choice@choice.com,http://www.schulmanrichardjesq.com
2194,,Betterton,,Andersen Consulting,,,Halifax3611,NS,B3K 3E4,,902-240-7029,902-579-3428,ira.betterton@yahoo.com,http://www.andersenconsulting.com
2195,Vanna,Pickle,,,3 B Main #117,,Newmarket,ON,L3Y 3M4,,905-309-4565,905-538-1331,vanna_pickle@aol.com,http://www.phippsbird.com
2196,Bo,Sabota,,Land Engineering & Surv Co Inc,779 Moore St,,Winnipeg,MB,R3R 2Z5,,204-210-4967,204-591-6137,bo_sabota@sabota.com,http://www.landengineeringsurvcoinc.com
2197,Nathalie,Corners,,Boldt Carlisle & Smith Cpa,,,Peterborough,ON,K9H 4B6,,705-736-4801,705-651-4065,nathalie_corners@corners.org,http://www.boldtcarlislesmithcpa.com
2198,Rodney,Lockamy,,"Schultz, Barry J Esq",7 N Us Highway 67 #96,,Ottawa,ON,K1S 2E4,,613-273-5773,613-555-5392,rodney_lockamy@aol.com,http://www.schultzbarryjesq.com
2199,Elena,Hairr,,"Reed, Crystal Md",31 Mechanic St #9839,,Stephenville,NL,A2N 2N4,,709-399-4807,,ehairr@hotmail.com,http://www.reedcrystalmd.com
2200,Blossom,Kraatz,,Vic Firth Inc,881 Route 38,,North York,ON,M4A 2A6,,416-631-1863,416-960-8915,blossom_kraatz@kraatz.org,http://www.vicfirthinc.com
2201,,Griepentrog,,A J Cohen Distributor Inc,6 Monard Dr,,Orleans,ON,K1C 2E5,,613-684-4467,613-959-2224,loreen_griepentrog@aol.com,http://www.ajcohendistributorinc.com
2202,Tayna,Keirnan,,"Hartz, J Ernest Esq",18 Cowesett Ave,,Barrie,ON,L4N 5C5,,705-655-5936,705-731-4284,tayna_keirnan@gmail.com,http://www.hartzjernestesq.com
2203,Nieves,Planty,,,,,Peterborough,ON,K9H 3K7,,705-616-5386,705-997-9149,nplanty@gmail.com,http://www.swansondennisvesq.com
2204,Glenn,Robinault,,,,,Lachine,,,,514-330-5479,514-322-5935,glenn.robinault@cox.net,http://www.leikinjames.com
2205,Julianna,Racer,,,4407 Chestnut Ridge Dr,,Saint John,NB,E2K 5L7,,506-752-6097,506-958-3152,jracer@cox.net,http://www.cyclemotioninc.com
2206,Ashton,,,,13 Midway Pl,,Oakville,ON,L6H 5G1,,905-725-6769,905-586-2298,ashton@cox.net,http://www.tironeanthonyresq.com
2207,Shaun,Scovil,,Stowe Away Lodge,253 Hamilton Ave #1684,,Pickering,ON,L1W 2P9,,905-907-6615,905-984-4439,shaun_scovil@aol.com,http://www.stoweawaylodge.com
2208,Long,Shintaku,,Georgetown Agency,8 W 41st Ave,,Blainville,QC,J7C 2R9,,450-771-5010,450-679-3521,long.shintaku@shintaku.org,http://www.georgetownagency.com
2209,Vinnie,Meir,,Halbar Enterprises Whol Clthng,559 Brid$$ge Plz,,Etobicoke,ON,M8Y 1G5,,,,vmeir@meir.com,http://www.halbarenterpriseswholclthng.com
2210,Lucia,Flipp,,Days Inn,196 Touhy Ave,,Scarborough,ON,M1E 3L6,,,,lucia@aol.com,
2211,Corazon,Ivaska,,Ansonia Records Inc,6 W Lincoln Ave,,Saskatoon,SK,S7K 3K7,,,306-513-1680,corazon@ivaska.org,
2212,Jaime,Perugini,,Bei Motion Systems Co Inc,7071 E 7th St #56,,Verdun,QC212313,H4G 1X4,,514-950-4495,,jaime_perugini@perugini.com,
2213,Miriam,Stakes,,,784 Packerland Dr,,Burlington,ON,L7L 5E8,,905-441-5009,,miriam.stakes@yahoo.com,
2214,Vallie,Nigl,,Can Lines Inc,7823 N 36th Ave,,,BC,V7H 2J2,,604-848-3170,,vallie@yahoo.com,http://www.canlinesinc.com
2215,Sheldon,Isachsen,,"Young, Charles R Esq",35 Milnor St,,,NS,B6L 3K5,,902-330-7314,902-482-5940,sheldon@isachsen.org,http://www.youngcharlesresq.com
2216,Nickie,Balonek,,Mcinerney Communications,7 Saint Nicholas Ave,,North Vancouver,BC,V7J 3P8,,604-556-1080,604-408-3115,nickie.balonek@balonek.com,http://www.mcinerneycommunications.com
2217,Fletcher,Caneles,,Hy Cite Corp,87 Spencerville Ct #2,,Hamilton,ON,L8S 3V2,,905-992-1637,905-974-3091,fcaneles@caneles.com,http://www.hycitecorp.com
2218,Rutha,Eisert,,,87 W 32nd St,,Niagara Falls,ON,L2G 3H6,,905-468-2503,905-288-1333,rutha@eisert.com,http://www.qualitylithoprinting.com
2219,Brandon,Geigel,,,70 W Main St,,Vancouver,BC,V5Z 3S8,,604-940-9313,604-894-9406,bgeigel@gmail.com,http://www.royaltitleserviceinc.com
2220,Franchesca,Lamme,,Euorpean Pretzel Bakery,3208 W Touhy Ave,,Charlottetown,PE,C1E 1W8,,902-715-9684,902-291-8223,http://www.trimtoolinc.com,http://www.euorpeanpretzelbakery.com
2221,Lorriane,Naddeo,,American Space Planners Inc,7 Airway Cir,,Duncan,BC,,,250-544-1482,250-738-4408,http://www.internationaleyeletsinc.com,http://www.americanspaceplannersinc.com
2222,Asuncion,Berson,,"Link, Andrew P",54 Whitaker Way,,Reinfeld,MB,R6W 1K7,,204-318-1929,204-696-6138,aberson@aol.com,http://www.linkandrewp.com
2223,Georgiann,Hoerter,,"Orava, Stephen J Esq",4945 Progress Dr,,Grand-Mere,QC,G9T 3C3,,819-632-2869,819-695-5561,georgiann_hoerter@hoerter.com,http://www.oravastephenjesq.com
2224,Hershel,Bultron,,Kings Trophies & Engraving Co,,,London,ON,N5Z 1R6,,519-844-4835,519-782-2362,hershel_bultron@bultron.org,http://www.kingstrophiesengravingco.com
2225,Chu,Collopy,,Chiropractic Care Center,,,Trois-Rivieres,QC,G8V 2J6,,819-677-1206,819-899-7304,chu@aol.com,http://www.chiropracticcarecenter.com
2226,Bettina,Vosmus,,Willamette Valley Walnuts Inc,,,Vancouver,BC,V6H 3Y2,,604-752-9256,604-539-9088,bettina@hotmail.com,http://www.willamettevalleywalnutsinc.com
2227,,Sport,,"Ross, Donald J Esq",7 Mccre$$a St,,Chilliwack,BC,V2P 6L6,,604-525-6939,604-485-8495,lynsey.sport@aol.com,http://www.rossdonaldjesq.com
2228,Phil,Kuechler,,Sequins International Inc,7 Mcwhorter Rd,,,QC,G7X 2X4,,418-940-4070,418-996-6859,phil_kuechler@gmail.com,http://www.sequinsinternationalinc.com
2229,Cordelia,Nicks,,Pacific Valley Appraisal Svc,572 Simpson St,,Georgetown,ON,L7G 2T4,,,905-881-8675,cnicks@nicks.org,http://www.pacificvalleyappraisalsvc.com
2230,Georgeanna,Marrano,,Allied Fine Furniture,3493 Camino Ruiz,,Hamilton53,ON,L8N 2V6,,905-366-7378,905-540-7836,gmarrano@gmail.com,http://www.alliedfinefurniture.com
2231,Rosendo,Lanter,,Howe & Hutton Ltd,2052 E Semoran Blvd,,Regina,SK,S4N 5R4,,306-700-6743,306-714-9622,rosendo@hotmail.com,http://www.howehuttonltd.com
2232,Jerilyn,Norcia,,Jaqua & Wheatley Pc,9 Main St,,Hanover,ON,N4N 2P6,,519-978-7661,519-649-6721,jerilyn@hotmail.com,http://www.jaquawheatleypc.com
2233,Elfriede,Bakeley,,Krei 800 Radio Station,538 Fayetteville Street Mall,,Grand-Sault/Grand Falls,NB,E3Z 2K5,,506-404-8558,506-956-6048,ebakeley@bakeley.com,http://www.kreiradiostation.com
2234,Harris,Sheck,,New Lans Corporation,9875 Sheafe Rd,,Montreal,QC,H2H 1Z2,,514-257-9319,514-774-5902,harris@cox.net,http://www.newlanscorporation.com
2235,Leonor,Beilinson,,Lochaven Fed Svngs & Ln Assn,269 Distribution Way,,Orleans,ON,K1C 1Z6,,613-338-5158,613-308-1865,leonor.beilinson@hotmail.com,
2236,Terrilyn,Waska,,,6 E Miraloma Ave,,Gatineau,QC,,,819-670-6020,819-318-6187,,
